AT1G49160	Araport11	gene	501	3639	.	\+	.	ID=AT1G49160;symbol=WNK7;tid=AT1G49160.2;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	mRNA	501	3639	.	\+	.	ID=AT1G49160.4;Parent=AT1G49160;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	2899	3639	.	\+	.	ID=AT1G49160.4:exon:1;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	three_prime_UTR	3420	3639	.	\+	.	ID=AT1G49160.4:three_prime_UTR;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	CDS	2899	3419	.	\+	2	ID=AT1G49160.4:CDS;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	2339	2759	.	\+	.	ID=AT1G49160.4:exon:2;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	CDS	2339	2759	.	\+	0	ID=AT1G49160.4:CDS;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	2066	2223	.	\+	.	ID=AT1G49160.4:exon:3;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	CDS	2066	2223	.	\+	2	ID=AT1G49160.4:CDS;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	1749	1969	.	\+	.	ID=AT1G49160.4:exon:4;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	CDS	1777	1969	.	\+	0	ID=AT1G49160.4:CDS;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	five_prime_UTR	1749	1776	.	\+	.	ID=AT1G49160.4:five_prime_UTR;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	989	1648	.	\+	.	ID=AT1G49160.4:exon:5;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	five_prime_UTR	989	1648	.	\+	.	ID=AT1G49160.4:five_prime_UTR;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	501	719	.	\+	.	ID=AT1G49160.4:exon:6;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	five_prime_UTR	501	719	.	\+	.	ID=AT1G49160.4:five_prime_UTR;Parent=AT1G49160.4;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	mRNA	382	3639	.	\+	.	ID=AT1G49160.2;Parent=AT1G49160;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	exon	2899	3639	.	\+	.	ID=AT1G49160.2:exon:1;Parent=AT1G49160.2;Name=AT1G49160;gene_id=AT1G49160
AT1G49160	Araport11	three_prime_UTR	3420	3639	.	\+	.	ID=AT1G49160.2:three_prime_UTR;Parent=AT1G49160.2;Name=AT1G49160;gene_id=AT1G49160
